I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
348.17,357.93,333.53,294.49,328.65,343.29,411.61,440.89,499.45,470.17,372.57,362.81
412.71,417.59,388.31,354.15,393.19,402.95,471.27,505.43,563.99,529.83,441.99,427.35
480.98,476.1,451.7,437.06,471.22,461.46,549.3,588.34,646.9,607.86,515.14,505.38
532.89,528.01,498.73,479.21,518.25,513.37,601.21,650.01,708.57,664.65,567.05,552.41
528.36,528.36,499.08,469.8,513.72,513.72,596.68,640.6,718.68,674.76,562.52,547.88
479.67,479.67,445.51,411.35,460.15,460.15,538.23,591.91,674.87,630.95,513.83,489.43
420.79,411.03,362.23,328.07,401.27,386.63,469.59,518.39,611.11,567.19,445.19,420.79
362.34,352.58,308.66,279.38,342.82,328.18,411.14,469.7,567.3,528.26,406.26,372.1
357.81,357.81,313.89,269.97,333.41,333.41,406.61,465.17,557.89,518.85,401.73,372.45
390.2,399.96,370.68,326.76,370.68,385.32,463.4,531.72,619.56,575.64,468.28,434.12
473.11,477.99,438.95,395.03,448.71,458.47,526.79,599.99,692.71,643.91,546.31,512.15
537.65,547.41,503.49,444.93,508.37,523.01,586.45,664.53,757.25,698.69,591.33,571.81
551.55,556.43,512.51,463.71,527.15,532.03,600.35,683.31,780.91,722.35,614.99,590.59
517.08,517.08,468.28,419.48,492.68,492.68,561.0,648.84,756.2,692.76,570.76,551.24
450.75,445.87,392.19,348.27,426.35,416.59,494.67,587.39,709.39,650.83,519.07,489.79
376.57,391.21,347.29,283.85,347.29,366.81,430.25,527.85,664.49,596.17,469.29,425.37
363.68,378.32,324.64,251.44,329.52,349.04,407.6,510.08,646.72,593.04,441.76,412.48
400.01,414.65,356.09,278.01,360.97,385.37,429.29,536.65,683.05,629.37,473.21,439.05
468.56,488.08,429.52,341.68,429.52,458.8,502.72,619.84,761.36,707.68,546.64,522.24
546.87,581.03,512.71,395.59,493.19,546.87,571.27,693.27,825.03,776.23,624.95,595.67
583.2,602.72,529.52,427.04,534.4,563.68,602.72,729.6,866.24,812.56,661.28,627.12
565.43,580.07,501.99,404.39,516.63,541.03,584.95,721.59,858.23,799.67,648.39,614.23
496.13,515.65,442.45,339.97,447.33,476.61,520.53,666.93,808.45,754.77,588.85,554.69
420.04,444.44,376.12,273.64,371.24,410.28,449.32,600.6,751.88,688.44,512.76,468.84
390.45,405.09,327.01,229.41,341.65,366.05,414.85,571.01,736.93,673.49,492.93,449.01
409.23,428.75,345.79,233.55,355.55,384.83,428.75,589.79,760.59,702.03,521.47,467.79
459.13,493.29,420.09,298.09,405.45,454.25,483.53,649.45,830.01,776.33,571.37,527.45
532.28,571.32,498.12,366.36,473.72,532.28,556.68,727.48,917.8,864.12,654.28,605.48
579.31,628.11,554.91,408.51,515.87,589.07,598.83,784.27,969.71,920.91,711.07,662.27
584.54,638.22,555.26,394.22,516.22,594.3,589.42,794.38,970.06,931.02,721.18,662.62
550.49,594.41,491.93,326.01,477.29,540.73,530.97,745.69,926.25,887.21,672.49,618.81
472.09,525.77,428.17,252.49,394.01,476.97,457.45,681.93,867.37,823.45,603.85,555.05
428.28,477.08,369.72,189.16,350.2,423.4,413.64,647.88,828.44,789.4,564.92,511.24
423.75,467.67,360.31,189.51,345.67,413.99,409.11,657.99,862.95,809.27,575.03,516.47
480.54,514.7,397.58,231.66,402.46,456.14,456.14,709.9,934.38,890.46,636.7,583.02
563.45,607.37,480.49,290.17,475.61,543.93,534.17,792.81,1022.17,983.13,734.25,661.05
608.47,671.91,559.67,354.71,520.63,613.35,593.83,871.99,1096.47,1067.19,793.91,730.47
637.01,700.45,573.57,353.97,539.41,637.01,593.09,885.89,1129.89,1105.49,817.57,749.25
607.42,656.22,519.58,309.74,514.7,587.9,563.5,866.06,1114.94,1100.3,802.62,734.3
536.21,585.01,448.37,238.53,443.49,516.69,492.29,814.37,1063.25,1043.73,760.69,672.85
496.19,544.99,383.95,149.71,388.83,462.03,427.87,764.59,1008.59,998.83,715.79,618.19
478.42,527.22,361.3,122.18,371.06,444.26,400.34,756.58,1010.34,990.82,693.14,610.18
509.87,568.43,402.51,148.75,397.63,485.47,431.79,807.55,1066.19,1051.55,744.11,651.39
593.06,656.5,475.94,202.66,471.06,563.78,500.34,895.62,1168.9,1149.38,841.94,729.7
666.49,739.69,554.25,261.45,534.73,646.97,568.89,973.93,1266.73,1247.21,915.37,803.13
707.7,776.02,580.82,283.14,575.94,678.42,595.46,1010.26,1317.7,1312.82,966.34,849.22
699.69,748.49,538.65,255.61,567.93,641.13,567.93,1002.25,1329.21,1324.33,963.21,850.97
620.63,688.95,493.75,196.07,488.87,591.35,503.51,962.23,1298.95,1298.95,923.19,806.07
549.42,637.26,442.06,115.1,407.9,539.66,437.18,905.66,1252.14,1261.9,881.26,769.02
534.47,617.43,397.83,56.23,383.19,505.19,388.07,876.07,1217.67,1227.43,866.31,744.31
563.01,636.21,401.97,60.37,406.85,519.09,397.09,904.61,1255.97,1265.73,914.37,772.85
637.31,720.27,471.39,100.51,471.39,593.39,451.87,983.79,1340.03,1349.79,978.91,847.15
710.46,798.3,549.42,168.78,539.66,671.42,525.02,1071.58,1437.58,1442.46,1071.58,930.06
767.25,845.33,586.69,210.93,596.45,713.57,581.81,1138.13,1528.53,1533.41,1138.13,996.61
772.48,850.56,582.16,196.64,596.8,713.92,572.4,1143.36,1548.4,1558.16,1148.24,1011.6
723.79,801.87,528.59,138.19,548.11,665.23,513.95,1099.55,1519.23,1528.99,1123.95,972.67
660.03,747.87,464.83,50.03,474.59,606.35,430.67,1026.03,1460.35,1484.75,1065.07,913.79
601.58,723.58,445.42,-13.3,401.5,582.06,367.34,972.46,1421.42,1445.82,1026.14,869.98
611.69,728.81,436.01,-32.47,406.73,582.41,348.17,967.93,1426.65,1460.81,1041.13,880.09
673.36,775.84,468.4,9.68,468.4,619.68,395.2,1029.6,1488.32,1522.48,1117.44,951.52
746.51,853.87,546.43,77.95,536.67,697.71,463.47,1107.63,1571.23,1615.15,1205.23,1034.43
811.05,923.29,610.97,132.73,596.33,767.13,518.25,1172.17,1640.65,1679.69,1274.65,1103.85
834.71,951.83,629.75,131.99,615.11,790.79,527.27,1190.95,1664.31,1708.23,1303.19,1127.51
795.36,917.36,595.28,92.64,570.88,756.32,483.04,1156.48,1639.6,1678.64,1273.6,1102.8
738.79,865.67,528.95,1.91,504.55,694.87,406.95,1070.63,1578.15,1622.07,1207.27,1036.47
669.49,811.01,479.17,-62.51,430.37,645.09,327.89,996.45,1503.97,1557.65,1167.25,972.05
651.72,793.24,456.52,-90.04,412.6,622.44,300.36,959.16,1481.32,1544.76,1134.84,954.28
678.29,829.57,497.73,-58.59,434.29,663.65,322.05,985.73,1507.89,1571.33,1171.17,990.61
741.96,898.12,571.16,9.96,497.96,732.2,385.72,1039.64,1566.68,1644.76,1244.6,1059.16
820.27,976.43,639.71,68.75,571.39,805.63,449.39,1098.43,1615.71,1698.67,1318.03,1122.83
846.84,998.12,666.28,109.96,602.84,832.2,480.84,1120.12,1632.52,1715.48,1354.36,1159.16
814.43,955.95,633.87,101.95,580.19,794.91,453.31,1092.59,1595.23,1678.19,1331.71,1131.63
754.89,896.41,569.45,32.65,520.65,730.49,393.77,1013.53,1511.29,1594.25,1247.77,1057.45
659.28,820.32,517.76,-23.92,425.04,669.04,327.44,922.8,1425.44,1498.64,1147.28,966.72
619.93,785.85,483.29,-68.15,385.69,634.57,283.21,859.05,1361.69,1434.89,1083.53,912.73
624.07,804.63,511.83,-49.37,384.95,658.23,292.23,848.55,1346.31,1414.63,1068.15,907.11
669.09,864.29,586.13,15.17,429.97,722.77,347.01,874.05,1362.05,1435.25,1093.65,937.49
732.48,952.08,683.68,88.32,488.48,815.44,410.4,913.04,1386.4,1459.6,1132.64,986.24
769.75,974.71,716.07,149.99,535.51,842.95,467.19,940.55,1399.27,1472.47,1169.91,1023.51
750.58,931.14,687.14,174.74,535.86,809.14,467.54,916.5,1350.82,1419.14,1140.98,999.46
682.37,867.81,638.45,130.93,472.53,750.69,418.85,838.53,1253.33,1316.77,1048.37,916.61
584.45,779.65,574.69,76.93,384.37,677.17,345.33,740.61,1131.01,1179.81,930.93,804.05
511.36,701.68,516.24,47.76,321.04,608.96,296.64,662.64,1033.52,1072.56,843.2,721.2
497.07,672.75,497.07,57.87,321.39,584.91,306.75,643.47,999.71,1033.87,814.27,702.03
534.34,710.02,544.1,114.66,363.54,627.06,353.78,661.22,993.06,1027.22,817.38,710.02
597.73,768.53,612.37,202.45,431.81,690.45,426.93,709.97,1027.17,1046.69,871.01,749.01
647.63,823.31,676.91,266.99,486.59,750.11,481.71,730.59,1033.15,1047.79,886.75,784.27
651.77,817.69,681.05,295.53,500.49,749.37,485.85,715.21,998.25,1017.77,846.97,764.01
588.02,763.7,651.46,275.7,441.62,705.14,461.14,666.1,919.86,934.5,797.86,714.9
502.17,663.21,565.61,228.89,370.41,614.41,394.81,570.49,799.85,819.37,707.13,614.41
427.99,579.27,491.43,179.11,305.99,535.35,330.39,486.55,696.39,701.27,598.79,525.59
395.58,522.46,444.38,175.98,293.1,483.42,307.74,454.14,644.46,634.7,566.38,483.42
422.15,529.51,456.31,222.07,329.43,490.47,339.19,470.95,641.75,622.23,553.91,495.35
480.94,593.18,529.74,300.38,393.1,559.02,422.38,524.86,681.02,656.62,598.06,544.38
539.73,656.85,603.17,373.81,451.89,627.57,481.17,578.77,720.29,691.01,627.57,588.53
556.54,668.78,629.74,424.78,478.46,649.26,512.62,585.82,722.46,698.06,624.86,605.34
533.89,636.37,597.33,407.01,460.69,616.85,489.97,543.65,670.53,651.01,592.45,572.93
464.59,571.95,537.79,342.59,391.39,552.43,420.67,464.59,581.71,562.19,508.51,493.87
393.38,495.86,461.7,276.26,325.06,476.34,349.46,378.74,481.22,466.58,427.54,417.78
344.27,432.11,407.71,251.55,285.71,417.47,314.99,339.39,417.47,402.83,373.55,368.67
353.29,416.73,397.21,284.97,309.37,406.97,333.77,343.53,411.85,392.33,382.57,372.81
412.95,461.75,442.23,349.51,378.79,451.99,393.43,398.31,456.87,427.59,437.35,422.71
476.34,520.26,510.5,437.3,447.06,515.38,466.58,466.58,515.38,481.22,481.22,481.22
518.49,562.41,557.53,489.21,494.09,557.53,518.49,503.85,547.77,508.73,518.49,518.49
513.96,557.88,553.0,484.68,489.56,553.0,513.96,494.44,528.6,494.44,499.32,504.2
460.39,489.67,484.79,435.99,440.87,484.79,460.39,431.11,470.15,435.99,440.87,445.75
377.11,411.27,416.15,372.23,362.47,411.27,381.99,347.83,386.87,352.71,362.47,367.35
323.54,382.1,386.98,304.02,294.26,382.1,318.66,274.74,308.9,279.62,294.26,299.14
314.13,367.81,377.57,309.25,289.73,372.69,314.13,265.33,289.73,260.45,289.73,294.61
370.92,385.56,385.56,366.04,361.16,385.56,370.92,327.0,336.76,312.36,351.4,346.52
434.31,439.19,448.95,453.83,434.31,444.07,448.95,405.03,405.03,380.63,419.67,424.55
493.97,498.85,508.61,513.49,493.97,503.73,508.61,459.81,454.93,420.77,469.57,474.45
512.75,527.39,532.27,517.63,507.87,527.39,522.51,463.95,459.07,420.03,483.47,478.59
468.52,473.4,483.16,488.04,468.52,478.28,488.04,424.6,424.6,375.8,434.36,434.36
392.43,382.67,397.31,426.59,402.19,387.55,421.71,358.27,353.39,304.59,353.39,368.03
328.01,323.13,337.77,362.17,337.77,328.01,357.29,288.97,288.97,240.17,288.97,298.73
295.6,305.36,329.76,339.52,300.48,315.12,329.76,251.68,256.56,217.52,251.68,266.32
331.93,346.57,366.09,366.09,331.93,356.33,361.21,278.25,283.13,244.09,278.25,292.89
405.36,405.36,420.0,434.64,410.24,410.24,424.88,351.68,346.8,312.64,371.2,371.2
473.91,459.27,473.91,512.95,488.55,464.15,498.31,425.11,425.11,386.07,439.75,454.39
500.48,490.72,510.24,544.4,515.12,500.48,539.52,466.32,456.56,412.64,466.32,485.84
477.83,472.95,492.47,521.75,487.59,482.71,507.11,438.79,424.15,375.35,433.91,453.43
418.29,408.53,423.17,452.45,428.05,413.41,442.69,374.37,369.49,315.81,369.49,393.89
351.96,337.32,347.08,381.24,361.72,342.2,381.24,312.92,312.92,249.48,303.16,322.68
307.73,278.45,293.09,351.65,327.25,283.33,341.89,268.69,268.69,215.01,268.69,278.45
316.75,306.99,326.51,360.67,331.39,316.75,355.79,282.59,287.47,238.67,277.71,292.35
371.53,381.29,405.69,415.45,376.41,391.05,410.57,337.37,347.13,303.21,342.25,347.13
449.56,464.2,483.72,483.72,449.56,473.96,478.84,405.64,410.52,376.36,405.64,415.4
501.47,506.35,520.99,530.75,506.35,511.23,525.87,457.55,457.55,428.27,452.67,467.31
492.06,482.3,501.82,535.98,506.7,492.06,526.22,462.78,462.78,428.62,462.78,472.54
423.85,433.61,467.77,487.29,433.61,448.25,472.65,409.21,409.21,375.05,404.33,418.97
355.21,360.09,389.37,413.77,364.97,374.73,404.01,345.45,340.57,306.41,335.69,345.45
311.4,321.16,340.68,345.56,316.28,330.92,335.8,277.24,282.12,247.96,282.12,287.0
316.63,336.15,345.91,326.39,311.75,341.03,336.15,277.59,287.35,253.19,272.71,282.47
363.66,383.18,392.94,373.42,358.78,388.06,378.3,329.5,334.38,300.22,305.1,329.5
427.05,422.17,441.69,470.97,436.81,431.93,466.09,417.29,427.05,392.89,412.41,412.41
481.83,476.95,501.35,535.51,496.47,486.71,525.75,476.95,496.47,467.19,472.07,476.95
490.85,495.73,525.01,549.41,500.61,510.37,534.77,490.85,510.37,485.97,490.85,490.85
466.14,466.14,480.78,495.42,471.02,471.02,485.66,446.62,466.14,441.74,431.98,451.5
390.05,399.81,419.33,424.21,394.93,409.57,414.45,380.29,394.93,365.65,360.77,375.41
325.63,330.51,350.03,364.67,330.51,340.27,354.91,315.87,330.51,301.23,301.23,315.87
307.86,312.74,327.38,337.14,312.74,317.62,327.38,302.98,307.86,278.58,278.58,293.22
339.31,339.31,353.95,368.59,344.19,344.19,358.83,334.43,344.19,314.91,314.91,324.67
412.74,412.74,422.5,432.26,417.62,417.62,437.14,412.74,422.5,398.1,388.34,393.22
486.17,491.05,495.93,495.93,486.17,491.05,500.81,481.29,495.93,466.65,452.01,461.77
502.98,517.62,537.14,537.14,502.98,527.38,532.26,507.86,527.38,502.98,493.22,488.34
485.21,509.61,524.25,504.73,480.33,514.49,504.73,480.33,504.73,485.21,460.81,465.69
425.67,454.95,464.71,430.55,415.91,459.83,435.43,415.91,435.43,425.67,401.27,401.27
354.46,378.86,388.62,364.22,344.7,383.74,359.34,339.82,364.22,349.58,320.3,334.94
324.87,329.75,329.75,324.87,319.99,329.75,324.87,310.23,329.75,315.11,290.71,305.35
324.13,319.25,333.89,358.29,333.89,324.13,343.65,333.89,348.53,333.89,309.49,329.01
383.79,383.79,398.43,413.07,388.67,388.67,408.19,393.55,408.19,393.55,369.15,388.67
466.7,481.34,486.22,471.58,461.82,481.34,476.46,461.82,481.34,456.94,437.42,456.94
503.97,523.49,538.13,523.49,499.09,528.37,523.49,508.85,533.25,503.97,484.45,499.09
514.08,523.84,523.84,509.2,509.2,523.84,523.84,509.2,533.6,504.32,494.56,499.44
455.63,484.91,489.79,450.75,440.99,484.91,465.39,450.75,480.03,455.63,431.23,440.99
377.23,416.27,426.03,377.23,362.59,421.15,382.11,367.47,406.51,382.11,343.07,362.59
323.66,328.54,338.3,343.18,323.66,333.42,338.3,323.66,357.82,343.18,304.14,318.78
324.01,324.01,328.89,333.77,324.01,324.01,333.77,319.13,343.53,324.01,299.61,319.13
361.28,380.8,395.44,380.8,356.4,385.68,375.92,356.4,385.68,366.16,346.64,361.28
444.19,449.07,453.95,453.95,444.19,449.07,449.07,434.43,453.95,434.43,414.91,434.43
498.97,508.73,518.49,513.61,498.97,513.61,503.85,494.09,513.61,479.45,484.33,494.09
512.87,522.63,532.39,527.51,512.87,527.51,517.75,507.99,532.39,498.23,493.35,507.99
478.4,488.16,493.04,483.28,473.52,488.16,478.4,468.64,497.92,463.76,444.24,463.76
402.31,412.07,421.83,416.95,402.31,416.95,412.07,397.43,431.59,392.55,387.67,397.43
337.89,357.41,367.17,347.65,333.01,362.29,342.77,333.01,372.05,328.13,323.25,333.01
315.24,334.76,344.52,325.0,310.36,339.64,320.12,300.6,344.52,305.48,290.84,310.36
351.57,366.21,371.09,356.45,346.69,366.21,351.57,336.93,380.85,346.69,327.17,346.69
425.0,439.64,439.64,420.12,415.24,439.64,415.24,400.6,439.64,405.48,405.48,415.24
493.55,513.07,513.07,483.79,483.79,513.07,478.91,464.27,498.43,464.27,474.03,478.91
525.0,534.76,534.76,520.12,520.12,534.76,515.24,500.6,529.88,495.72,495.72,515.24
497.47,497.47,502.35,507.23,497.47,497.47,492.59,477.95,507.23,468.19,468.19,487.71
437.93,437.93,437.93,437.93,437.93,437.93,428.17,408.65,437.93,389.13,398.89,418.41
371.6,366.72,361.84,366.72,371.6,361.84,361.84,342.32,371.6,322.8,327.68,347.2
312.73,332.25,346.89,332.25,307.85,337.13,317.61,298.09,322.49,273.69,283.45,298.09
307.11,341.27,375.43,360.79,307.11,355.91,331.51,311.99,346.15,297.35,307.11,311.99
381.41,400.93,420.45,410.69,381.41,410.69,396.05,371.65,400.93,366.77,366.77,381.41
459.44,474.08,488.72,483.84,459.44,478.96,459.44,439.92,469.2,435.04,420.4,449.68
516.23,545.51,550.39,511.35,501.59,545.51,501.59,477.19,506.47,472.31,472.31,496.71
506.82,531.22,540.98,516.58,497.06,536.1,497.06,472.66,501.94,472.66,472.66,497.06
453.25,458.13,467.89,472.77,453.25,463.01,443.49,419.09,438.61,419.09,423.97,448.37
379.73,384.61,394.37,399.25,379.73,389.49,374.85,355.33,369.97,345.57,355.33,379.73
321.28,326.16,340.8,350.56,326.16,331.04,326.16,301.76,316.4,282.24,296.88,321.28
316.75,292.35,306.99,360.67,336.27,297.23,336.27,302.11,321.63,287.47,297.23,316.75
363.78,344.26,358.9,402.82,378.42,349.14,373.54,344.26,363.78,329.62,339.38,354.02
432.05,427.17,446.69,475.97,441.81,436.93,436.93,407.65,427.17,397.89,402.77,422.29
496.59,496.59,511.23,525.87,501.47,501.47,501.47,467.31,481.95,457.55,462.43,486.83
505.61,500.73,520.25,549.53,515.37,510.49,510.49,486.09,495.85,481.21,481.21,500.73
476.02,476.02,485.78,495.54,480.9,480.9,466.26,441.86,451.62,432.1,441.86,461.38
404.81,409.69,419.45,424.33,404.81,414.57,395.05,365.77,380.41,356.01,370.65,390.17
335.51,335.51,350.15,364.79,340.39,340.39,330.63,301.35,306.23,281.83,296.47,315.99
312.86,307.98,322.62,347.02,322.62,312.86,312.86,293.34,293.34,264.06,293.34,303.1
344.31,354.07,368.71,368.71,344.31,358.95,344.31,324.79,324.79,290.63,324.79,324.79
407.98,412.86,432.38,447.02,412.86,422.62,417.74,378.7,393.34,364.06,388.46,388.46
486.29,466.77,476.53,515.57,500.93,471.65,481.41,442.37,457.01,422.85,442.37,457.01
517.74,503.1,512.86,547.02,527.5,507.98,507.98,473.82,488.46,454.3,468.94,483.58
495.09,499.97,509.73,514.61,495.09,504.85,480.45,441.41,456.05,426.77,441.41,456.05
430.67,425.79,435.55,455.07,435.55,430.67,420.91,386.75,396.51,376.99,386.75,406.27
344.82,335.06,359.46,398.5,359.46,344.82,349.7,320.42,320.42,300.9,320.42,335.06
305.47,290.83,315.23,364.03,324.99,300.59,310.35,276.19,285.95,261.55,290.83,295.71
319.37,314.49,338.89,373.05,334.01,324.25,324.25,290.09,290.09,270.57,294.97,304.73
374.15,359.51,388.79,442.47,393.67,374.15,383.91,354.63,354.63,330.23,364.39,364.39
457.06,442.42,461.94,505.86,471.7,452.18,461.94,427.78,427.78,398.5,422.9,437.54
499.21,504.09,528.49,548.01,508.97,513.85,504.09,469.93,469.93,445.53,474.81,479.69
494.68,504.44,528.84,538.6,499.56,514.2,499.56,460.52,465.4,441.0,465.4,470.28
445.99,436.23,455.75,489.91,460.63,445.99,445.99,406.95,416.71,392.31,402.07,416.71
367.59,352.95,377.35,426.15,387.11,362.71,372.47,328.55,333.43,313.91,328.55,343.19
314.02,323.78,348.18,357.94,318.9,333.54,318.9,274.98,279.86,265.22,279.86,294.5
314.37,329.01,348.53,348.53,314.37,338.77,304.61,265.57,265.57,246.05,270.45,289.97
356.52,356.52,380.92,405.32,366.28,366.28,351.64,312.6,307.72,293.08,332.12,337.0
424.79,415.03,444.31,488.23,444.31,429.67,439.43,400.39,385.75,371.11,415.03,424.79
494.21,464.93,484.45,547.89,518.61,474.69,503.97,464.93,450.29,435.65,474.69,489.33
517.87,493.47,503.23,552.03,532.51,498.35,512.99,473.95,459.31,439.79,483.71,498.35
483.4,459.0,463.88,507.8,498.04,459.0,478.52,429.72,424.84,400.44,429.72,454.12
397.55,387.79,407.31,441.47,412.19,397.55,407.31,358.51,353.63,329.23,358.51,378.03
342.89,323.37,333.13,372.17,357.53,328.25,338.01,294.09,294.09,269.69,303.85,313.61
325.12,315.36,320.24,339.76,330.0,315.36,315.36,266.56,261.68,247.04,290.96,290.96
361.45,337.05,337.05,376.09,371.21,337.05,346.81,298.01,293.13,278.49,317.53,327.29
430.0,415.36,415.36,439.76,434.88,415.36,405.6,361.68,356.8,337.28,366.56,381.2
474.15,474.15,498.55,522.95,483.91,483.91,479.03,439.99,425.35,415.59,439.99,454.63
500.72,505.6,534.88,559.28,510.48,520.24,510.48,471.44,447.04,442.16,471.44,486.08
497.59,478.07,487.83,526.87,512.23,482.95,492.71,453.67,434.15,419.51,443.91,468.31
438.05,418.53,423.41,457.57,447.81,418.53,418.53,389.25,369.73,350.21,379.49,403.89
376.6,361.96,357.08,376.6,381.48,357.08,347.32,313.16,298.52,279.0,308.28,332.68
322.61,317.73,327.49,347.01,327.49,322.61,317.73,273.81,264.05,244.53,288.45,298.21
331.63,331.63,346.27,360.91,336.51,336.51,326.75,282.83,277.95,258.43,292.59,312.11
396.17,396.17,405.93,415.69,401.05,401.05,381.53,342.49,332.73,318.09,347.37,366.89
469.32,459.56,469.32,493.72,479.08,464.44,459.56,420.52,415.64,401.0,430.28,454.68
521.23,511.47,516.35,535.87,526.11,511.47,501.71,467.55,457.79,438.27,467.55,491.95
511.82,502.06,511.82,536.22,521.58,506.94,497.18,458.14,448.38,428.86,467.9,487.42
453.37,438.73,453.37,492.41,468.01,443.61,443.61,404.57,385.05,370.41,419.21,428.97
389.61,370.09,374.97,409.13,399.37,370.09,374.97,335.93,316.41,296.89,331.05,360.33
331.16,311.64,321.4,360.44,345.8,316.52,321.4,282.36,262.84,248.2,287.24,306.76
326.63,307.11,316.87,355.91,341.27,311.99,311.99,277.83,263.19,243.67,282.71,297.35
373.66,363.9,373.66,398.06,383.42,368.78,363.9,329.74,315.1,290.7,319.98,344.38
446.81,427.29,437.05,476.09,461.45,432.17,437.05,402.89,388.25,368.73,398.01,417.53
511.35,486.95,491.83,535.75,525.99,486.95,496.71,457.67,447.91,433.27,482.07,482.07
530.13,500.85,500.85,544.77,544.77,500.85,510.61,476.45,466.69,442.29,500.85,500.85
485.9,461.5,466.38,510.3,500.54,461.5,466.38,427.34,412.7,398.06,432.22,456.62
419.57,395.17,395.17,434.21,429.33,395.17,390.29,351.25,336.61,317.09,346.37,375.65
345.39,311.23,320.99,384.43,364.91,316.11,330.75,286.83,277.07,252.67,286.83,316.11
317.86,288.58,303.22,361.78,337.38,293.46,317.86,273.94,259.3,234.9,278.82,298.34
359.07,329.79,334.67,383.47,373.71,329.79,344.43,305.39,285.87,261.47,305.39,329.79
417.86,398.34,412.98,456.9,432.5,403.22,412.98,373.94,359.3,334.9,364.18,393.46
486.41,466.89,481.53,525.45,501.05,471.77,481.53,442.49,427.85,403.45,437.61,462.01
522.74,508.1,517.86,552.02,532.5,512.98,517.86,473.94,464.18,439.78,464.18,493.46
500.09,490.33,500.09,524.49,509.85,495.21,485.45,446.41,441.53,417.13,436.65,470.81
440.55,435.67,440.55,455.19,445.43,435.67,421.03,381.99,377.11,352.71,377.11,411.27
369.34,359.58,364.46,383.98,374.22,359.58,344.94,305.9,296.14,281.5,305.9,335.18
329.99,310.47,315.35,349.51,339.75,310.47,305.59,271.43,261.67,247.03,286.07,295.83
348.77,319.49,319.49,363.41,363.41,319.49,329.25,290.21,280.45,260.93,314.61,314.61
413.31,384.03,379.15,418.19,423.07,379.15,384.03,349.87,330.35,315.71,349.87,369.39
